image,label,stage
images\006162.png,labels\006162.txt,val
images\006163.png,labels\006163.txt,train
images\006164.png,labels\006164.txt,train
images\006165.png,labels\006165.txt,train
images\006166.png,labels\006166.txt,train
images\006167.png,labels\006167.txt,train
images\006168.png,labels\006168.txt,train
images\006169.png,labels\006169.txt,train
images\006170.png,labels\006170.txt,train
images\006171.png,labels\006171.txt,train
images\006172.png,labels\006172.txt,train
images\006173.png,labels\006173.txt,train
images\006174.png,labels\006174.txt,train
images\006175.png,labels\006175.txt,train
images\006176.png,labels\006176.txt,train
images\006177.png,labels\006177.txt,val
images\006178.png,labels\006178.txt,train
images\006179.png,labels\006179.txt,train
images\006180.png,labels\006180.txt,train
images\006181.png,labels\006181.txt,val
images\006182.png,labels\006182.txt,train
images\006183.png,labels\006183.txt,train
images\006184.png,labels\006184.txt,train
images\006185.png,labels\006185.txt,train
images\006186.png,labels\006186.txt,train
images\006187.png,labels\006187.txt,train
images\006188.png,labels\006188.txt,train
images\006189.png,labels\006189.txt,train
images\006190.png,labels\006190.txt,val
images\006191.png,labels\006191.txt,train
images\006192.png,labels\006192.txt,train
images\006193.png,labels\006193.txt,train
images\006194.png,labels\006194.txt,train
images\006195.png,labels\006195.txt,train
images\006196.png,labels\006196.txt,train
images\006197.png,labels\006197.txt,train
images\006198.png,labels\006198.txt,train
images\006199.png,labels\006199.txt,train
images\006200.png,labels\006200.txt,train
images\006201.png,labels\006201.txt,train
images\006202.png,labels\006202.txt,train
images\006203.png,labels\006203.txt,train
images\006204.png,labels\006204.txt,val
images\006205.png,labels\006205.txt,train
images\006206.png,labels\006206.txt,train
images\006207.png,labels\006207.txt,val
images\006208.png,labels\006208.txt,train
images\006209.png,labels\006209.txt,val
images\006210.png,labels\006210.txt,train
images\006211.png,labels\006211.txt,train
images\006212.png,labels\006212.txt,train
images\006213.png,labels\006213.txt,train
images\006214.png,labels\006214.txt,train
images\006215.png,labels\006215.txt,val
images\006216.png,labels\006216.txt,train
images\006217.png,labels\006217.txt,val
images\006218.png,labels\006218.txt,train
images\006219.png,labels\006219.txt,train
images\006220.png,labels\006220.txt,train
images\006221.png,labels\006221.txt,train
images\006222.png,labels\006222.txt,train
images\006223.png,labels\006223.txt,train
images\006224.png,labels\006224.txt,train
images\006225.png,labels\006225.txt,train
images\006226.png,labels\006226.txt,val
images\006227.png,labels\006227.txt,train
images\006228.png,labels\006228.txt,train
images\006229.png,labels\006229.txt,val
images\006230.png,labels\006230.txt,val
images\006231.png,labels\006231.txt,train
images\006232.png,labels\006232.txt,train
images\006233.png,labels\006233.txt,train
images\006234.png,labels\006234.txt,train
images\006235.png,labels\006235.txt,val
images\006236.png,labels\006236.txt,train
images\006237.png,labels\006237.txt,train
images\006238.png,labels\006238.txt,train
images\006239.png,labels\006239.txt,train
images\006240.png,labels\006240.txt,train
images\006241.png,labels\006241.txt,train
images\006242.png,labels\006242.txt,train
images\006243.png,labels\006243.txt,train
images\006244.png,labels\006244.txt,val
images\006245.png,labels\006245.txt,train
images\006246.png,labels\006246.txt,train
images\006247.png,labels\006247.txt,train
images\006248.png,labels\006248.txt,train
images\006249.png,labels\006249.txt,val
images\006250.png,labels\006250.txt,train
images\006251.png,labels\006251.txt,train
images\006252.png,labels\006252.txt,train
images\006253.png,labels\006253.txt,train
images\006254.png,labels\006254.txt,val
images\006255.png,labels\006255.txt,train
images\006256.png,labels\006256.txt,train
images\006257.png,labels\006257.txt,train
images\006258.png,labels\006258.txt,train
images\006259.png,labels\006259.txt,train
images\006260.png,labels\006260.txt,train
images\006261.png,labels\006261.txt,train
images\006262.png,labels\006262.txt,train
images\006263.png,labels\006263.txt,train
images\006264.png,labels\006264.txt,train
images\006265.png,labels\006265.txt,train
images\006266.png,labels\006266.txt,train
images\006267.png,labels\006267.txt,train
images\006268.png,labels\006268.txt,train
images\006269.png,labels\006269.txt,train
images\006270.png,labels\006270.txt,val
images\006271.png,labels\006271.txt,train
images\006272.png,labels\006272.txt,val
images\006273.png,labels\006273.txt,train
images\006274.png,labels\006274.txt,train
images\006275.png,labels\006275.txt,train
images\006276.png,labels\006276.txt,val
images\006277.png,labels\006277.txt,train
images\006278.png,labels\006278.txt,train
images\006279.png,labels\006279.txt,train
images\006280.png,labels\006280.txt,train
images\006281.png,labels\006281.txt,train
images\006282.png,labels\006282.txt,train
images\006283.png,labels\006283.txt,train
images\006284.png,labels\006284.txt,train
images\006285.png,labels\006285.txt,train
images\006286.png,labels\006286.txt,val
images\006287.png,labels\006287.txt,val
images\006288.png,labels\006288.txt,val
images\006289.png,labels\006289.txt,val
images\006290.png,labels\006290.txt,train
images\006291.png,labels\006291.txt,train
images\006292.png,labels\006292.txt,train
images\006293.png,labels\006293.txt,train
images\006294.png,labels\006294.txt,train
images\006295.png,labels\006295.txt,train
images\006296.png,labels\006296.txt,train
images\006297.png,labels\006297.txt,train
images\006298.png,labels\006298.txt,train
images\006299.png,labels\006299.txt,train
images\006300.png,labels\006300.txt,train
images\006301.png,labels\006301.txt,train
images\006302.png,labels\006302.txt,train
images\006303.png,labels\006303.txt,train
images\006304.png,labels\006304.txt,train
images\006305.png,labels\006305.txt,train
images\006306.png,labels\006306.txt,train
images\006307.png,labels\006307.txt,train
images\006308.png,labels\006308.txt,train
images\006309.png,labels\006309.txt,train
images\006310.png,labels\006310.txt,train
images\006311.png,labels\006311.txt,train
images\006312.png,labels\006312.txt,train
images\006313.png,labels\006313.txt,train
images\006314.png,labels\006314.txt,train
images\006315.png,labels\006315.txt,train
images\006316.png,labels\006316.txt,train
images\006317.png,labels\006317.txt,train
images\006318.png,labels\006318.txt,train
images\006319.png,labels\006319.txt,train
images\006320.png,labels\006320.txt,train
images\006321.png,labels\006321.txt,val
images\006322.png,labels\006322.txt,train
images\006323.png,labels\006323.txt,train
images\006324.png,labels\006324.txt,train
images\006325.png,labels\006325.txt,train
images\006326.png,labels\006326.txt,val
images\006327.png,labels\006327.txt,train
images\006328.png,labels\006328.txt,val
images\006329.png,labels\006329.txt,train
images\006330.png,labels\006330.txt,train
images\006331.png,labels\006331.txt,val
images\006332.png,labels\006332.txt,train
images\006333.png,labels\006333.txt,train
images\006334.png,labels\006334.txt,train
images\006335.png,labels\006335.txt,train
images\006336.png,labels\006336.txt,train
images\006337.png,labels\006337.txt,train
images\006338.png,labels\006338.txt,train
images\006339.png,labels\006339.txt,train
images\006340.png,labels\006340.txt,train
images\006341.png,labels\006341.txt,train
images\006342.png,labels\006342.txt,val
images\006343.png,labels\006343.txt,train
images\006344.png,labels\006344.txt,train
images\006345.png,labels\006345.txt,train
images\006346.png,labels\006346.txt,train
images\006347.png,labels\006347.txt,val
images\006348.png,labels\006348.txt,train
images\006349.png,labels\006349.txt,train
images\006350.png,labels\006350.txt,train
images\006351.png,labels\006351.txt,val
images\006352.png,labels\006352.txt,val
images\006353.png,labels\006353.txt,train
images\006354.png,labels\006354.txt,val
images\006355.png,labels\006355.txt,train
images\006356.png,labels\006356.txt,train
images\006357.png,labels\006357.txt,train
images\006358.png,labels\006358.txt,val
images\006359.png,labels\006359.txt,train
images\006360.png,labels\006360.txt,train
images\006361.png,labels\006361.txt,train
images\006362.png,labels\006362.txt,train
images\006363.png,labels\006363.txt,val
images\006364.png,labels\006364.txt,train
images\006365.png,labels\006365.txt,train
images\006366.png,labels\006366.txt,train
images\006367.png,labels\006367.txt,train
images\006368.png,labels\006368.txt,train
images\006369.png,labels\006369.txt,train
images\006370.png,labels\006370.txt,train
images\006371.png,labels\006371.txt,train
images\006372.png,labels\006372.txt,train
images\006373.png,labels\006373.txt,train
images\006374.png,labels\006374.txt,train
images\006375.png,labels\006375.txt,train
images\006376.png,labels\006376.txt,train
images\006377.png,labels\006377.txt,val
images\006378.png,labels\006378.txt,train
images\006379.png,labels\006379.txt,train
images\006380.png,labels\006380.txt,train
images\006381.png,labels\006381.txt,train
images\006382.png,labels\006382.txt,train
images\006383.png,labels\006383.txt,train
images\006384.png,labels\006384.txt,train
images\006385.png,labels\006385.txt,train
images\006386.png,labels\006386.txt,train
images\006387.png,labels\006387.txt,train
images\006388.png,labels\006388.txt,train
images\006389.png,labels\006389.txt,val
images\006390.png,labels\006390.txt,train
images\006391.png,labels\006391.txt,train
images\006392.png,labels\006392.txt,train
images\006393.png,labels\006393.txt,train
images\006394.png,labels\006394.txt,train
images\006395.png,labels\006395.txt,train
images\006396.png,labels\006396.txt,train
images\006397.png,labels\006397.txt,train
images\006398.png,labels\006398.txt,train
images\006399.png,labels\006399.txt,train
images\006400.png,labels\006400.txt,train
images\006401.png,labels\006401.txt,train
images\006402.png,labels\006402.txt,train
images\006403.png,labels\006403.txt,train
images\006404.png,labels\006404.txt,train
images\006405.png,labels\006405.txt,train
images\006406.png,labels\006406.txt,train
images\006407.png,labels\006407.txt,train
images\006408.png,labels\006408.txt,train
images\006409.png,labels\006409.txt,train
images\006410.png,labels\006410.txt,train
images\006411.png,labels\006411.txt,train
images\006412.png,labels\006412.txt,train
images\006413.png,labels\006413.txt,train
images\006414.png,labels\006414.txt,train
images\006415.png,labels\006415.txt,train
images\006416.png,labels\006416.txt,train
images\006417.png,labels\006417.txt,val
images\006418.png,labels\006418.txt,train
images\006419.png,labels\006419.txt,val
images\006420.png,labels\006420.txt,val
images\006421.png,labels\006421.txt,train
images\006422.png,labels\006422.txt,train
images\006423.png,labels\006423.txt,train
images\006424.png,labels\006424.txt,val
images\006425.png,labels\006425.txt,train
images\006426.png,labels\006426.txt,train
images\006427.png,labels\006427.txt,train
images\006428.png,labels\006428.txt,train
images\006429.png,labels\006429.txt,train
images\006430.png,labels\006430.txt,train
images\006431.png,labels\006431.txt,train
images\006432.png,labels\006432.txt,train
images\006433.png,labels\006433.txt,train
images\006434.png,labels\006434.txt,train
images\006435.png,labels\006435.txt,train
images\006436.png,labels\006436.txt,train
images\006437.png,labels\006437.txt,val
images\006438.png,labels\006438.txt,train
images\006439.png,labels\006439.txt,train
images\006440.png,labels\006440.txt,train
images\006441.png,labels\006441.txt,train
images\006442.png,labels\006442.txt,val
images\006443.png,labels\006443.txt,train
images\006444.png,labels\006444.txt,train
images\006445.png,labels\006445.txt,train
images\006446.png,labels\006446.txt,train
images\006447.png,labels\006447.txt,train
images\006448.png,labels\006448.txt,train
images\006449.png,labels\006449.txt,train
images\006450.png,labels\006450.txt,train
images\006451.png,labels\006451.txt,train
images\006452.png,labels\006452.txt,train
images\006453.png,labels\006453.txt,val
images\006454.png,labels\006454.txt,train
images\006455.png,labels\006455.txt,train
images\006456.png,labels\006456.txt,train
images\006457.png,labels\006457.txt,train
images\006458.png,labels\006458.txt,train
images\006459.png,labels\006459.txt,val
images\006460.png,labels\006460.txt,train
images\006461.png,labels\006461.txt,train
images\006462.png,labels\006462.txt,train
images\006463.png,labels\006463.txt,train
images\006464.png,labels\006464.txt,train
images\006465.png,labels\006465.txt,train
images\006466.png,labels\006466.txt,train
